txn_id,customer_id,txn_date,amount,category,channel,is_returned,payment_method,net_amount,txn_year_month
TXN_0000267,CUST_01475,2023-09-27,660.88,Sports,Mobile App,1,Debit Card,0.0,2023-09
TXN_0000268,CUST_04659,2022-10-14,4470.51,Grocery,Web,1,Net Banking,0.0,2022-10
TXN_0000269,CUST_04410,2022-11-15,3212.89,Beauty,Web,0,Net Banking,3212.89,2022-11
TXN_0000270,CUST_02069,2022-03-29,435.22,Grocery,Mobile App,0,Credit Card,435.22,2022-03
TXN_0000271,CUST_03768,2023-05-23,971.55,Sports,Web,0,Debit Card,971.55,2023-05
TXN_0000272,CUST_02853,2023-02-03,3441.71,Home,In-Store,0,COD,3441.71,2023-02
TXN_0000273,CUST_00403,2024-04-04,3050.73,Grocery,Mobile App,0,COD,3050.73,2024-04
TXN_0000274,CUST_01148,2023-01-21,1932.63,Sports,In-Store,1,UPI,0.0,2023-01
TXN_0000275,CUST_00613,2022-10-12,872.94,Travel,Web,0,UPI,872.94,2022-10
TXN_0000276,CUST_01877,2024-04-06,1847.4,Beauty,Mobile App,0,Net Banking,1847.4,2024-04
TXN_0000277,CUST_01614,2022-10-24,11914.67,Apparel,Web,0,Debit Card,11914.67,2022-10
TXN_0000278,CUST_03018,2024-05-03,1289.83,Electronics,In-Store,0,Debit Card,1289.83,2024-05
TXN_0000279,CUST_04789,2022-02-10,1861.09,Travel,Mobile App,0,Credit Card,1861.09,2022-02
TXN_0000280,CUST_01735,2022-09-08,4058.84,Sports,Mobile App,0,Net Banking,4058.84,2022-09
TXN_0000281,CUST_03549,2022-05-19,71.49,Beauty,In-Store,0,Net Banking,71.49,2022-05
TXN_0000282,CUST_02920,2022-09-05,6223.24,Beauty,Partner,0,Net Banking,6223.24,2022-09
TXN_0000283,CUST_04936,2023-08-30,4705.58,Beauty,Mobile App,1,Credit Card,0.0,2023-08
TXN_0000284,CUST_02151,2023-01-17,1990.7,Apparel,Mobile App,0,COD,1990.7,2023-01
TXN_0000285,CUST_02381,2024-05-24,1916.64,Electronics,Web,0,Debit Card,1916.64,2024-05
TXN_0000286,CUST_01811,2023-12-20,6096.64,Beauty,Web,1,COD,0.0,2023-12
TXN_0000287,CUST_03202,2022-04-09,3054.75,Sports,In-Store,0,Debit Card,3054.75,2022-04
TXN_0000288,CUST_00753,2023-04-10,3627.48,Travel,Mobile App,1,Net Banking,0.0,2023-04
TXN_0000289,CUST_02473,2022-05-12,652.48,Apparel,In-Store,0,Net Banking,652.48,2022-05
TXN_0000290,CUST_01342,2024-01-26,24.72,Grocery,Mobile App,0,UPI,24.72,2024-01
TXN_0000291,CUST_00505,2022-01-31,1446.76,Apparel,Mobile App,0,UPI,1446.76,2022-01
TXN_0000292,CUST_03483,2024-01-03,286.61,Grocery,Web,0,Debit Card,286.61,2024-01
TXN_0000293,CUST_01970,2024-03-08,1341.13,Books,Web,0,UPI,1341.13,2024-03
TXN_0000294,CUST_04050,2023-03-21,2495.91,Electronics,In-Store,0,UPI,2495.91,2023-03
TXN_0000295,CUST_04148,2023-03-29,2323.37,Books,Mobile App,1,Credit Card,0.0,2023-03
TXN_0000296,CUST_03638,2023-08-28,2924.55,Grocery,Partner,0,COD,2924.55,2023-08
TXN_0000297,CUST_02423,2023-06-16,381.58,Grocery,Mobile App,0,Debit Card,381.58,2023-06
TXN_0000298,CUST_04485,2023-04-02,697.94,Apparel,Mobile App,0,COD,697.94,2023-04
TXN_0000299,CUST_00674,2022-09-02,2983.42,Beauty,Web,0,COD,2983.42,2022-09
TXN_0000300,CUST_00593,2024-05-18,508.45,Books,Mobile App,0,UPI,508.45,2024-05
TXN_0000301,CUST_02780,2022-09-27,606.96,Electronics,In-Store,1,Credit Card,0.0,2022-09
TXN_0000302,CUST_03669,2023-05-19,2809.46,Apparel,In-Store,1,COD,0.0,2023-05
TXN_0000303,CUST_02553,2022-04-29,3247.39,Travel,Mobile App,0,UPI,3247.39,2022-04
TXN_0000304,CUST_04179,2022-02-13,863.1,Travel,Mobile App,1,UPI,0.0,2022-02
TXN_0000305,CUST_03139,2023-06-14,5135.73,Home,Partner,0,UPI,5135.73,2023-06
TXN_0000306,CUST_04510,2022-07-28,4500.07,Grocery,Mobile App,0,Net Banking,4500.07,2022-07
TXN_0000307,CUST_02501,2023-08-16,2288.49,Electronics,Mobile App,0,Net Banking,2288.49,2023-08
TXN_0000308,CUST_02794,2023-03-18,4377.68,Sports,In-Store,0,Credit Card,4377.68,2023-03
TXN_0000309,CUST_04294,2024-02-04,9542.07,Electronics,Web,0,Net Banking,9542.07,2024-02
TXN_0000310,CUST_01713,2024-04-17,7039.44,Grocery,In-Store,0,COD,7039.44,2024-04
TXN_0000311,CUST_02346,2022-10-04,341.55,Beauty,In-Store,0,COD,341.55,2022-10
TXN_0000312,CUST_00300,2024-01-31,1193.92,Books,Web,0,Net Banking,1193.92,2024-01
TXN_0000313,CUST_04225,2023-11-25,3212.62,Beauty,Mobile App,0,COD,3212.62,2023-11
TXN_0000314,CUST_01907,2024-03-20,230.59,Sports,Web,0,Credit Card,230.59,2024-03
TXN_0000315,CUST_02486,2022-09-23,368.02,Grocery,Mobile App,0,Credit Card,368.02,2022-09
TXN_0000316,CUST_00207,2022-12-30,1284.33,Travel,In-Store,0,COD,1284.33,2022-12
TXN_0000317,CUST_00294,2022-12-14,15.57,Grocery,Web,0,Credit Card,15.57,2022-12
TXN_0000318,CUST_01874,2023-09-05,1454.27,Sports,In-Store,0,UPI,1454.27,2023-09
TXN_0000319,CUST_03759,2024-03-23,1247.19,Electronics,Web,0,UPI,1247.19,2024-03
TXN_0000320,CUST_02089,2022-07-02,3078.38,Beauty,Mobile App,0,Credit Card,3078.38,2022-07
TXN_0000321,CUST_01773,2023-06-17,236.75,Sports,Mobile App,0,Debit Card,236.75,2023-06
TXN_0000322,CUST_02864,2022-10-24,1459.51,Travel,In-Store,0,Debit Card,1459.51,2022-10
TXN_0000323,CUST_04722,2023-08-03,8213.17,Grocery,In-Store,0,Debit Card,8213.17,2023-08
TXN_0000324,CUST_04374,2024-01-11,5249.02,Grocery,Web,0,Debit Card,5249.02,2024-01
TXN_0000325,CUST_03427,2024-01-19,3135.02,Beauty,In-Store,0,COD,3135.02,2024-01
TXN_0000326,CUST_00529,2023-05-26,9544.59,Sports,Partner,1,Debit Card,0.0,2023-05
TXN_0000327,CUST_02134,2022-04-22,240.97,Apparel,Web,0,COD,240.97,2022-04
TXN_0000328,CUST_01925,2023-10-08,722.79,Apparel,Mobile App,0,UPI,722.79,2023-10
TXN_0000329,CUST_04789,2022-01-25,378.79,Electronics,Mobile App,0,Net Banking,378.79,2022-01
TXN_0000330,CUST_01361,2022-03-06,3606.33,Books,In-Store,0,UPI,3606.33,2022-03
TXN_0000331,CUST_00863,2024-01-10,4879.26,Apparel,Mobile App,0,COD,4879.26,2024-01
TXN_0000332,CUST_03217,2022-09-11,2562.43,Home,In-Store,0,Net Banking,2562.43,2022-09
TXN_0000333,CUST_02363,2022-08-22,746.22,Electronics,Mobile App,0,Debit Card,746.22,2022-08
TXN_0000334,CUST_04321,2022-09-16,327.53,Grocery,Mobile App,0,Credit Card,327.53,2022-09
TXN_0000335,CUST_03495,2022-04-18,1966.49,Apparel,In-Store,1,Credit Card,0.0,2022-04
TXN_0000336,CUST_01968,2024-03-18,401.08,Beauty,Mobile App,0,UPI,401.08,2024-03
TXN_0000337,CUST_00068,2022-03-05,441.52,Grocery,Mobile App,0,Debit Card,441.52,2022-03
TXN_0000338,CUST_01643,2022-08-04,2039.01,Books,Mobile App,0,COD,2039.01,2022-08
TXN_0000339,CUST_01021,2023-08-22,255.45,Books,Web,0,UPI,255.45,2023-08
TXN_0000340,CUST_03144,2022-03-31,6116.3,Travel,Web,1,Credit Card,0.0,2022-03
TXN_0000341,CUST_01471,2023-03-29,576.81,Electronics,Mobile App,0,Debit Card,576.81,2023-03
TXN_0000342,CUST_01383,2023-06-30,4380.28,Beauty,Web,0,Debit Card,4380.28,2023-06
TXN_0000343,CUST_02931,2022-09-02,2136.47,Books,Web,0,Credit Card,2136.47,2022-09
TXN_0000344,CUST_01337,2023-03-12,421.19,Travel,Mobile App,0,COD,421.19,2023-03
TXN_0000345,CUST_03167,2023-12-19,9005.93,Apparel,Mobile App,0,Debit Card,9005.93,2023-12
TXN_0000346,CUST_01243,2024-03-02,1832.99,Electronics,Web,0,Net Banking,1832.99,2024-03
TXN_0000347,CUST_01706,2023-05-25,704.42,Home,Web,1,Debit Card,0.0,2023-05
TXN_0000348,CUST_03200,2024-06-12,643.43,Apparel,Mobile App,0,Net Banking,643.43,2024-06
TXN_0000349,CUST_02595,2023-11-09,347.22,Beauty,Web,0,Debit Card,347.22,2023-11
TXN_0000350,CUST_03938,2024-05-14,2057.18,Apparel,Web,1,COD,0.0,2024-05
TXN_0000351,CUST_01680,2022-06-30,2419.83,Apparel,Mobile App,0,UPI,2419.83,2022-06
TXN_0000352,CUST_01316,2023-03-16,2170.93,Sports,Web,0,COD,2170.93,2023-03
TXN_0000353,CUST_04827,2022-01-17,4607.71,Apparel,In-Store,0,Credit Card,4607.71,2022-01
TXN_0000354,CUST_00568,2023-04-26,179.26,Home,Mobile App,0,COD,179.26,2023-04
TXN_0000355,CUST_02705,2022-08-24,71.69,Travel,Partner,0,COD,71.69,2022-08
TXN_0000356,CUST_02452,2022-08-24,4670.49,Grocery,In-Store,0,Debit Card,4670.49,2022-08
TXN_0000357,CUST_01749,2023-10-17,319.3,Grocery,Mobile App,0,COD,319.3,2023-10
TXN_0000358,CUST_04692,2022-12-21,390.32,Apparel,Mobile App,0,Credit Card,390.32,2022-12
TXN_0000359,CUST_00648,2022-01-14,1932.15,Electronics,Mobile App,0,UPI,1932.15,2022-01
TXN_0000360,CUST_02194,2023-12-02,1305.16,Electronics,Web,0,Credit Card,1305.16,2023-12
TXN_0000361,CUST_02809,2023-06-10,2746.07,Travel,Web,0,Credit Card,2746.07,2023-06
TXN_0000362,CUST_00125,2022-12-24,527.47,Home,Partner,0,Debit Card,527.47,2022-12
TXN_0000363,CUST_01538,2024-01-19,4590.48,Sports,In-Store,0,Net Banking,4590.48,2024-01
TXN_0000364,CUST_04576,2023-11-08,611.93,Sports,In-Store,1,Net Banking,0.0,2023-11
TXN_0000365,CUST_04808,2023-08-11,1412.79,Home,Web,0,UPI,1412.79,2023-08
TXN_0000366,CUST_01971,2023-01-08,56.48,Travel,In-Store,0,COD,56.48,2023-01
TXN_0000367,CUST_02763,2022-08-15,8319.93,Electronics,Web,0,UPI,8319.93,2022-08
TXN_0000368,CUST_01818,2023-06-28,858.12,Electronics,Mobile App,0,Net Banking,858.12,2023-06
TXN_0000369,CUST_00815,2023-05-29,1901.57,Electronics,Web,0,COD,1901.57,2023-05
TXN_0000370,CUST_03102,2024-05-14,1621.55,Sports,Web,0,COD,1621.55,2024-05
TXN_0000371,CUST_04152,2023-02-06,1283.25,Grocery,Web,0,Credit Card,1283.25,2023-02
TXN_0000372,CUST_01655,2022-04-21,498.79,Beauty,Mobile App,0,UPI,498.79,2022-04
TXN_0000373,CUST_00132,2022-09-07,2414.4,Home,Mobile App,0,Credit Card,2414.4,2022-09
TXN_0000374,CUST_00231,2022-05-24,2027.67,Travel,Mobile App,0,Debit Card,2027.67,2022-05
TXN_0000375,CUST_00395,2024-05-06,1450.05,Electronics,Web,0,Net Banking,1450.05,2024-05
TXN_0000376,CUST_03574,2022-12-12,1992.8,Travel,Web,0,UPI,1992.8,2022-12
TXN_0000377,CUST_00982,2022-09-18,2627.22,Home,In-Store,0,Credit Card,2627.22,2022-09
TXN_0000378,CUST_00933,2022-05-24,4922.99,Sports,Mobile App,0,Debit Card,4922.99,2022-05
TXN_0000379,CUST_01410,2022-04-18,651.59,Apparel,Web,0,UPI,651.59,2022-04
TXN_0000380,CUST_02956,2022-12-02,3682.82,Home,Mobile App,0,Net Banking,3682.82,2022-12
TXN_0000381,CUST_04629,2023-06-07,4227.88,Sports,Mobile App,0,Debit Card,4227.88,2023-06
TXN_0000382,CUST_04651,2023-06-04,3411.7,Sports,Mobile App,0,Net Banking,3411.7,2023-06
TXN_0000383,CUST_02742,2023-03-27,4261.54,Travel,Web,0,Net Banking,4261.54,2023-03
TXN_0000384,CUST_02939,2024-03-31,2157.93,Beauty,Mobile App,0,Credit Card,2157.93,2024-03
TXN_0000385,CUST_03421,2022-11-12,55.46,Home,In-Store,0,Debit Card,55.46,2022-11
TXN_0000386,CUST_02505,2022-07-27,2974.26,Travel,Web,0,Credit Card,2974.26,2022-07
TXN_0000387,CUST_03034,2023-06-03,4952.83,Travel,Partner,0,UPI,4952.83,2023-06
TXN_0000388,CUST_03980,2024-01-02,765.27,Books,Mobile App,0,UPI,765.27,2024-01
TXN_0000389,CUST_03824,2023-10-04,3409.85,Sports,Web,0,Debit Card,3409.85,2023-10
TXN_0000390,CUST_04481,2024-06-01,296.52,Electronics,Mobile App,0,Credit Card,296.52,2024-06
TXN_0000391,CUST_00712,2024-05-16,2597.41,Travel,In-Store,0,Net Banking,2597.41,2024-05
TXN_0000392,CUST_02977,2022-01-31,147.1,Home,Web,0,COD,147.1,2022-01
TXN_0000393,CUST_01472,2024-02-18,1982.1,Apparel,Mobile App,0,Net Banking,1982.1,2024-02
TXN_0000394,CUST_03700,2022-08-21,5238.23,Sports,Partner,0,Debit Card,5238.23,2022-08
TXN_0000395,CUST_03187,2022-03-06,1190.4,Beauty,In-Store,0,Net Banking,1190.4,2022-03
TXN_0000396,CUST_04750,2022-03-02,517.24,Books,Mobile App,0,Net Banking,517.24,2022-03
TXN_0000397,CUST_01143,2023-11-28,2836.34,Electronics,Web,0,UPI,2836.34,2023-11
TXN_0000398,CUST_03982,2022-04-04,4669.2,Electronics,Partner,0,Credit Card,4669.2,2022-04
TXN_0000399,CUST_02569,2023-08-29,900.75,Electronics,In-Store,0,Credit Card,900.75,2023-08
TXN_0000400,CUST_01609,2024-03-11,2125.46,Sports,Web,0,COD,2125.46,2024-03
TXN_0000401,CUST_04634,2022-05-20,2696.57,Travel,In-Store,1,Credit Card,0.0,2022-05
TXN_0000402,CUST_03823,2023-04-03,1237.18,Sports,Web,1,COD,0.0,2023-04
TXN_0000403,CUST_01898,2022-07-02,174.56,Home,In-Store,0,COD,174.56,2022-07
TXN_0000404,CUST_02193,2024-01-20,4431.92,Electronics,In-Store,0,Net Banking,4431.92,2024-01
TXN_0000405,CUST_04073,2022-10-26,4547.04,Travel,In-Store,1,UPI,0.0,2022-10
TXN_0000406,CUST_01092,2023-09-10,269.35,Books,Web,0,UPI,269.35,2023-09
TXN_0000407,CUST_00700,2022-04-30,2217.31,Books,Web,0,Net Banking,2217.31,2022-04
TXN_0000408,CUST_04093,2023-05-12,3293.06,Beauty,Web,0,Net Banking,3293.06,2023-05
TXN_0000409,CUST_01902,2023-04-26,243.57,Travel,In-Store,0,UPI,243.57,2023-04
TXN_0000410,CUST_02179,2023-09-06,4682.79,Books,Partner,0,UPI,4682.79,2023-09
TXN_0000411,CUST_00733,2022-12-17,1093.57,Sports,Mobile App,0,Credit Card,1093.57,2022-12
TXN_0000412,CUST_00513,2022-08-11,2219.52,Apparel,Partner,0,Credit Card,2219.52,2022-08
TXN_0000413,CUST_02688,2022-09-18,1181.13,Books,Web,0,Net Banking,1181.13,2022-09
TXN_0000414,CUST_04097,2022-11-15,1878.76,Home,In-Store,0,UPI,1878.76,2022-11
TXN_0000415,CUST_03757,2023-06-14,2682.49,Sports,Web,0,UPI,2682.49,2023-06
TXN_0000416,CUST_00432,2024-04-29,3079.2,Home,In-Store,0,Debit Card,3079.2,2024-04
TXN_0000417,CUST_04495,2022-05-12,1287.13,Home,In-Store,0,Net Banking,1287.13,2022-05
TXN_0000418,CUST_00808,2024-02-27,295.07,Grocery,Mobile App,0,Debit Card,295.07,2024-02
TXN_0000419,CUST_01280,2022-02-22,1051.07,Sports,Mobile App,0,Credit Card,1051.07,2022-02
TXN_0000420,CUST_02222,2023-10-22,4499.79,Books,Web,0,Credit Card,4499.79,2023-10
TXN_0000421,CUST_00855,2022-08-28,2228.11,Travel,In-Store,1,Debit Card,0.0,2022-08
TXN_0000422,CUST_03213,2023-07-20,1483.92,Beauty,In-Store,0,COD,1483.92,2023-07
TXN_0000423,CUST_02587,2022-01-28,2772.31,Travel,Web,0,UPI,2772.31,2022-01
TXN_0000424,CUST_04841,2022-08-27,4252.86,Travel,Web,0,COD,4252.86,2022-08
TXN_0000425,CUST_02769,2022-03-18,5335.97,Electronics,Partner,0,Net Banking,5335.97,2022-03
TXN_0000426,CUST_04339,2022-06-12,3197.96,Home,Mobile App,0,Debit Card,3197.96,2022-06
TXN_0000427,CUST_03341,2023-02-21,235.91,Grocery,Mobile App,0,Net Banking,235.91,2023-02
TXN_0000428,CUST_03229,2024-03-15,632.73,Home,Mobile App,0,Debit Card,632.73,2024-03
TXN_0000429,CUST_01620,2022-08-16,8401.09,Beauty,Mobile App,0,UPI,8401.09,2022-08
TXN_0000430,CUST_00276,2022-05-17,3213.17,Apparel,Mobile App,0,UPI,3213.17,2022-05
TXN_0000431,CUST_04104,2023-06-22,5557.92,Sports,Web,0,UPI,5557.92,2023-06
TXN_0000432,CUST_03864,2022-01-01,1890.49,Books,In-Store,0,Credit Card,1890.49,2022-01
TXN_0000433,CUST_00715,2022-06-02,264.18,Sports,In-Store,0,Credit Card,264.18,2022-06
TXN_0000434,CUST_02081,2022-03-29,383.23,Apparel,Partner,0,Credit Card,383.23,2022-03
TXN_0000435,CUST_00810,2023-11-01,7921.13,Sports,Web,0,Net Banking,7921.13,2023-11
TXN_0000436,CUST_03727,2023-07-08,1045.68,Beauty,Web,0,Credit Card,1045.68,2023-07
TXN_0000437,CUST_03979,2022-03-17,1225.44,Sports,In-Store,0,Credit Card,1225.44,2022-03
TXN_0000438,CUST_00862,2022-08-24,9149.15,Apparel,In-Store,0,Credit Card,9149.15,2022-08
TXN_0000439,CUST_00037,2022-09-08,1617.63,Apparel,Web,0,Credit Card,1617.63,2022-09
TXN_0000440,CUST_03812,2023-02-03,34.78,Electronics,Mobile App,0,Credit Card,34.78,2023-02
TXN_0000441,CUST_02082,2023-12-25,1974.73,Grocery,Mobile App,0,UPI,1974.73,2023-12
TXN_0000442,CUST_00455,2024-01-01,3276.42,Grocery,Mobile App,0,UPI,3276.42,2024-01
TXN_0000443,CUST_04540,2022-04-03,1949.79,Electronics,Partner,1,UPI,0.0,2022-04
TXN_0000444,CUST_03309,2022-11-18,2607.56,Home,In-Store,0,Net Banking,2607.56,2022-11
TXN_0000445,CUST_04308,2023-06-11,1811.37,Home,Web,1,Net Banking,0.0,2023-06
TXN_0000446,CUST_03212,2023-09-03,638.26,Books,Mobile App,0,Net Banking,638.26,2023-09
TXN_0000447,CUST_02656,2024-02-17,231.24,Electronics,Mobile App,0,Credit Card,231.24,2024-02
TXN_0000448,CUST_00982,2023-11-28,39.66,Travel,Web,0,Debit Card,39.66,2023-11
TXN_0000449,CUST_04392,2022-06-03,2901.98,Beauty,Mobile App,0,Net Banking,2901.98,2022-06
TXN_0000450,CUST_00152,2023-02-22,1226.32,Beauty,Mobile App,0,UPI,1226.32,2023-02
TXN_0000451,CUST_03295,2023-06-04,1792.6,Books,In-Store,1,COD,0.0,2023-06
TXN_0000452,CUST_00600,2023-11-29,311.86,Beauty,Mobile App,0,COD,311.86,2023-11
TXN_0000453,CUST_01323,2022-03-06,2022.65,Beauty,Web,0,Credit Card,2022.65,2022-03
TXN_0000454,CUST_01512,2022-09-13,711.52,Home,Mobile App,0,Net Banking,711.52,2022-09
TXN_0000455,CUST_02259,2022-05-23,4223.11,Electronics,Mobile App,0,Net Banking,4223.11,2022-05
TXN_0000456,CUST_00232,2022-07-15,2273.5,Travel,Web,0,Credit Card,2273.5,2022-07
TXN_0000457,CUST_02743,2023-03-27,161.99,Apparel,Partner,0,COD,161.99,2023-03
TXN_0000458,CUST_04463,2023-07-08,604.91,Books,Partner,0,COD,604.91,2023-07
TXN_0000459,CUST_04577,2022-05-10,667.44,Electronics,Mobile App,0,COD,667.44,2022-05
TXN_0000460,CUST_00572,2023-02-07,4065.26,Home,Mobile App,0,COD,4065.26,2023-02
TXN_0000461,CUST_01203,2022-10-29,1677.36,Electronics,Web,0,Debit Card,1677.36,2022-10
TXN_0000462,CUST_01508,2022-12-27,2579.77,Apparel,Web,0,Net Banking,2579.77,2022-12
TXN_0000463,CUST_01613,2022-12-05,1669.57,Apparel,Mobile App,0,Credit Card,1669.57,2022-12
TXN_0000464,CUST_03567,2022-09-06,1303.2,Books,Web,1,UPI,0.0,2022-09
TXN_0000465,CUST_04041,2022-03-25,4335.47,Sports,Web,0,Credit Card,4335.47,2022-03
TXN_0000466,CUST_01571,2023-11-20,4324.28,Sports,In-Store,0,UPI,4324.28,2023-11
TXN_0000467,CUST_01040,2022-09-05,4604.9,Sports,Mobile App,0,Debit Card,4604.9,2022-09
TXN_0000468,CUST_01426,2022-07-05,7864.05,Home,In-Store,0,Credit Card,7864.05,2022-07
TXN_0000469,CUST_04082,2023-02-25,1004.34,Travel,Mobile App,0,UPI,1004.34,2023-02
TXN_0000470,CUST_00171,2024-04-13,3064.92,Travel,Web,1,Debit Card,0.0,2024-04
TXN_0000471,CUST_00189,2024-03-03,1031.05,Electronics,In-Store,0,Debit Card,1031.05,2024-03
TXN_0000472,CUST_04882,2024-05-20,5579.77,Grocery,Web,1,Net Banking,0.0,2024-05
TXN_0000473,CUST_04679,2023-04-15,1881.15,Beauty,In-Store,0,COD,1881.15,2023-04
TXN_0000474,CUST_00600,2024-05-03,1162.81,Electronics,Web,0,Debit Card,1162.81,2024-05
TXN_0000475,CUST_04942,2022-07-23,19.09,Books,Mobile App,0,Debit Card,19.09,2022-07
TXN_0000476,CUST_04018,2024-01-20,2806.69,Sports,In-Store,1,Debit Card,0.0,2024-01
TXN_0000477,CUST_03333,2022-05-20,1517.55,Beauty,Web,0,UPI,1517.55,2022-05
TXN_0000478,CUST_03577,2023-11-19,251.24,Beauty,Web,0,Debit Card,251.24,2023-11
TXN_0000479,CUST_02390,2023-09-14,1200.71,Electronics,In-Store,0,Credit Card,1200.71,2023-09
TXN_0000480,CUST_00954,2024-06-13,1799.55,Beauty,In-Store,0,Net Banking,1799.55,2024-06
TXN_0000481,CUST_01626,2023-04-24,1007.09,Sports,Mobile App,0,UPI,1007.09,2023-04
TXN_0000482,CUST_01871,2022-04-27,3673.6,Grocery,Web,0,Credit Card,3673.6,2022-04
TXN_0000483,CUST_04262,2024-04-07,3326.96,Sports,Mobile App,0,COD,3326.96,2024-04
TXN_0000484,CUST_02025,2022-12-22,309.28,Sports,Web,0,COD,309.28,2022-12
TXN_0000485,CUST_04330,2023-10-16,1802.35,Beauty,Partner,0,COD,1802.35,2023-10
TXN_0000486,CUST_00641,2022-06-03,1538.76,Sports,Mobile App,0,Net Banking,1538.76,2022-06
TXN_0000487,CUST_01828,2022-08-08,3495.54,Beauty,Mobile App,0,Credit Card,3495.54,2022-08
TXN_0000488,CUST_04703,2022-01-01,1665.68,Sports,Mobile App,0,Net Banking,1665.68,2022-01
TXN_0000489,CUST_00540,2022-05-18,955.86,Grocery,Mobile App,0,Net Banking,955.86,2022-05
TXN_0000490,CUST_02366,2022-08-03,1583.04,Grocery,Mobile App,0,Debit Card,1583.04,2022-08
TXN_0000491,CUST_04439,2023-02-23,1612.69,Sports,Mobile App,0,COD,1612.69,2023-02
TXN_0000492,CUST_03502,2023-07-19,502.01,Apparel,Mobile App,0,Debit Card,502.01,2023-07
TXN_0000493,CUST_03948,2023-01-16,1106.08,Books,Mobile App,0,UPI,1106.08,2023-01
TXN_0000494,CUST_03027,2023-10-10,1335.65,Travel,In-Store,1,Debit Card,0.0,2023-10
TXN_0000495,CUST_04733,2023-05-29,142.2,Travel,Mobile App,0,Net Banking,142.2,2023-05
TXN_0000496,CUST_03538,2023-02-08,2482.87,Apparel,Mobile App,0,UPI,2482.87,2023-02
TXN_0000497,CUST_04175,2022-06-18,592.61,Sports,Web,1,UPI,0.0,2022-06
TXN_0000498,CUST_02497,2024-05-24,1036.85,Books,Mobile App,0,Credit Card,1036.85,2024-05
TXN_0000499,CUST_04287,2022-01-29,1744.89,Apparel,Web,0,Net Banking,1744.89,2022-01
TXN_0000500,CUST_04740,2024-04-10,3396.52,Apparel,Mobile App,0,COD,3396.52,2024-04
TXN_0000501,CUST_02090,2024-06-16,2012.51,Sports,Web,0,Credit Card,2012.51,2024-06
TXN_0000502,CUST_03322,2022-02-09,552.85,Apparel,Mobile App,0,UPI,552.85,2022-02
TXN_0000503,CUST_03582,2022-05-08,549.26,Beauty,Mobile App,0,COD,549.26,2022-05
TXN_0000504,CUST_02550,2023-03-11,644.55,Beauty,Mobile App,1,Net Banking,0.0,2023-03
TXN_0000505,CUST_01217,2023-07-19,7964.05,Travel,Mobile App,0,UPI,7964.05,2023-07
TXN_0000506,CUST_04886,2022-11-20,1608.05,Beauty,In-Store,0,Debit Card,1608.05,2022-11
TXN_0000507,CUST_03979,2024-02-20,6625.98,Travel,Web,0,COD,6625.98,2024-02
TXN_0000508,CUST_00742,2022-09-07,11907.48,Books,Web,0,UPI,11907.48,2022-09
TXN_0000509,CUST_04186,2023-10-30,1783.07,Grocery,In-Store,0,Net Banking,1783.07,2023-10
TXN_0000510,CUST_01715,2022-10-23,222.55,Apparel,Mobile App,0,COD,222.55,2022-10
TXN_0000511,CUST_04045,2023-09-11,4167.16,Sports,Web,0,Debit Card,4167.16,2023-09
TXN_0000512,CUST_00648,2022-08-17,2357.01,Home,Mobile App,0,COD,2357.01,2022-08
TXN_0000513,CUST_02798,2022-05-29,190.99,Electronics,Mobile App,0,COD,190.99,2022-05
TXN_0000514,CUST_00819,2023-04-08,1680.2,Beauty,Mobile App,0,Debit Card,1680.2,2023-04
TXN_0000515,CUST_00243,2024-04-09,2715.12,Travel,In-Store,0,COD,2715.12,2024-04
TXN_0000516,CUST_04315,2022-10-16,1464.53,Sports,Mobile App,0,UPI,1464.53,2022-10
TXN_0000517,CUST_04105,2023-11-24,2149.78,Beauty,Mobile App,0,Net Banking,2149.78,2023-11
TXN_0000518,CUST_04526,2022-08-29,6835.28,Books,Mobile App,0,Net Banking,6835.28,2022-08
TXN_0000519,CUST_03878,2022-07-23,379.07,Books,Mobile App,0,Net Banking,379.07,2022-07
TXN_0000520,CUST_00013,2024-03-08,1655.88,Sports,In-Store,0,Net Banking,1655.88,2024-03
TXN_0000521,CUST_03018,2022-07-15,21.09,Grocery,In-Store,0,Credit Card,21.09,2022-07
TXN_0000522,CUST_00690,2023-07-05,1435.49,Home,Mobile App,0,UPI,1435.49,2023-07
TXN_0000523,CUST_03139,2023-10-13,579.9,Books,In-Store,0,UPI,579.9,2023-10
TXN_0000524,CUST_03741,2023-09-12,643.99,Beauty,Web,0,Debit Card,643.99,2023-09
TXN_0000525,CUST_00677,2024-05-29,656.86,Electronics,Web,1,UPI,0.0,2024-05
TXN_0000526,CUST_03575,2023-04-11,3561.37,Electronics,Mobile App,0,Credit Card,3561.37,2023-04
TXN_0000527,CUST_04304,2023-04-07,1773.42,Home,In-Store,0,COD,1773.42,2023-04
TXN_0000528,CUST_01324,2023-10-17,1196.77,Apparel,In-Store,0,Credit Card,1196.77,2023-10
TXN_0000529,CUST_02866,2023-07-15,1.94,Beauty,Mobile App,0,Net Banking,1.94,2023-07
TXN_0000530,CUST_01003,2023-02-22,4515.05,Apparel,In-Store,0,COD,4515.05,2023-02
TXN_0000531,CUST_02503,2022-08-03,0.25,Apparel,Partner,0,Debit Card,0.25,2022-08
TXN_0000532,CUST_01766,2023-04-28,4123.62,Grocery,Partner,0,COD,4123.62,2023-04
