ticket_id,customer_id,created_date,category,priority,resolution_days,csat_score
TKT_000432,CUST_01241,2023-05-30,Other,Medium,2,5
TKT_000433,CUST_00421,2023-07-14,Delivery,Low,3,5
TKT_000434,CUST_04784,2022-02-07,Return,High,1,5
TKT_000435,CUST_00414,2022-01-23,Return,Medium,1,5
TKT_000436,CUST_01647,2022-10-26,Delivery,High,1,3
TKT_000437,CUST_03743,2023-11-06,Payment,Medium,,3
TKT_000438,CUST_02236,2022-09-07,Account,High,1,3
TKT_000439,CUST_00630,2024-02-28,Other,High,5,4
TKT_000440,CUST_03926,2023-08-09,Payment,High,7,4
TKT_000441,CUST_00734,2022-07-05,App Issue,Medium,1,5
TKT_000442,CUST_01650,2023-02-07,Payment,High,5,5
TKT_000443,CUST_04790,2022-02-13,Account,Low,5,5
TKT_000444,CUST_01518,2023-09-29,Other,Medium,2,4
TKT_000445,CUST_00181,2022-04-15,Product Quality,Medium,2,5
TKT_000446,CUST_04932,2023-08-01,Delivery,High,7,4
TKT_000447,CUST_01439,2022-05-21,Other,Medium,1,5
TKT_000448,CUST_04926,2024-04-14,Other,Low,2,2
TKT_000449,CUST_03349,2024-02-15,Payment,Medium,5,2
TKT_000450,CUST_01617,2023-12-12,Delivery,Medium,3,3
TKT_000451,CUST_04603,2023-10-22,Payment,Low,5,4
TKT_000452,CUST_04468,2024-03-29,Delivery,Low,5,3
TKT_000453,CUST_04597,2022-06-25,Account,Medium,3,3
TKT_000454,CUST_00687,2023-08-02,Account,Medium,5,5
TKT_000455,CUST_00898,2024-05-22,Product Quality,Medium,1,4
TKT_000456,CUST_00069,2022-09-22,Payment,High,10,5
TKT_000457,CUST_04362,2023-01-25,App Issue,High,2,5
TKT_000458,CUST_02227,2024-02-02,Other,Low,2,3
TKT_000459,CUST_04609,2023-05-24,Return,Medium,7,3
TKT_000460,CUST_04269,2022-12-27,App Issue,High,7,5
TKT_000461,CUST_04727,2024-02-05,App Issue,Low,2,3
TKT_000462,CUST_00226,2024-02-16,App Issue,High,5,4
TKT_000463,CUST_00782,2022-01-01,Payment,Medium,1,5
TKT_000464,CUST_02376,2022-02-14,Other,Medium,3,4
TKT_000465,CUST_03231,2022-04-14,App Issue,Medium,1,4
TKT_000466,CUST_00020,2023-08-24,Payment,Medium,1,3
TKT_000467,CUST_01578,2024-05-04,App Issue,Low,2,3
TKT_000468,CUST_00726,2023-05-28,Other,Medium,2,4
TKT_000469,CUST_02086,2023-11-06,Delivery,Medium,3,3
TKT_000470,CUST_03642,2023-05-10,Payment,Low,1,4
TKT_000471,CUST_03917,2022-04-25,Other,High,2,1
TKT_000472,CUST_00407,2023-11-12,Delivery,High,3,2
TKT_000473,CUST_03874,2022-11-29,Return,Medium,1,3
TKT_000474,CUST_03560,2023-06-10,Other,High,3,4
TKT_000475,CUST_01644,2022-06-30,Product Quality,Low,7,5
TKT_000476,CUST_03161,2024-01-19,Payment,Low,3,5
TKT_000477,CUST_03584,2023-05-08,Delivery,Low,3,3
TKT_000478,CUST_00787,2022-11-02,Product Quality,Low,3,5
TKT_000479,CUST_04428,2023-02-23,Return,Medium,2,4
TKT_000480,CUST_03900,2022-12-07,Return,Medium,1,5
TKT_000481,CUST_00786,2022-04-30,Other,Low,5,2
TKT_000482,CUST_00269,2022-05-13,Product Quality,Medium,3,2
TKT_000483,CUST_02569,2023-12-10,Delivery,High,3,3
TKT_000484,CUST_01848,2022-11-26,Other,High,1,4
TKT_000485,CUST_03937,2023-03-03,Return,Low,3,1
TKT_000486,CUST_04793,2022-11-30,Product Quality,Low,5,4
TKT_000487,CUST_04211,2023-10-19,Product Quality,High,2,4
TKT_000488,CUST_00594,2023-04-14,Account,Low,,4
TKT_000489,CUST_00149,2023-08-07,Delivery,Medium,7,3
TKT_000490,CUST_04988,2022-10-10,Return,Medium,1,2
TKT_000491,CUST_00601,2022-02-26,Other,Medium,7,5
TKT_000492,CUST_03265,2022-01-26,Account,Low,2,4
TKT_000493,CUST_04584,2023-12-17,Payment,Medium,1,4
TKT_000494,CUST_03666,2022-11-04,App Issue,Low,10,5
TKT_000495,CUST_00431,2024-05-29,Account,Medium,3,4
TKT_000496,CUST_00332,2024-03-08,Return,High,7,4
TKT_000497,CUST_04310,2022-01-01,Payment,Medium,1,4
TKT_000498,CUST_02688,2022-05-10,Account,Medium,7,4
TKT_000499,CUST_02564,2023-10-22,Delivery,Low,2,3
TKT_000500,CUST_01801,2022-03-10,Other,High,5,5
TKT_000501,CUST_01923,2023-12-17,Account,High,2,3
TKT_000502,CUST_03699,2022-12-30,Product Quality,Medium,7,5
TKT_000503,CUST_03684,2023-06-01,Other,Medium,7,
TKT_000504,CUST_01230,2022-12-28,Payment,Medium,10,5
TKT_000505,CUST_04047,2023-05-17,Other,Low,2,1
TKT_000506,CUST_02317,2022-12-28,Account,Low,7,3
TKT_000507,CUST_02477,2022-01-17,Payment,Low,2,5
TKT_000508,CUST_01953,2024-04-26,App Issue,Medium,3,4
TKT_000509,CUST_00741,2022-03-01,Other,Low,5,5
TKT_000510,CUST_04221,2022-08-25,Account,Medium,3,5
TKT_000511,CUST_01541,2023-02-08,Payment,Medium,1,4
TKT_000512,CUST_02873,2022-01-04,Account,Medium,1,4
TKT_000513,CUST_04039,2023-02-15,Delivery,High,2,2
TKT_000514,CUST_00487,2022-06-12,Other,Medium,3,2
TKT_000515,CUST_02718,2023-09-15,Return,Medium,5,4
TKT_000516,CUST_03722,2023-02-03,Delivery,Low,5,4
TKT_000517,CUST_02165,2022-04-07,Delivery,Medium,10,5
TKT_000518,CUST_03656,2022-05-23,Product Quality,Low,3,5
TKT_000519,CUST_02021,2022-11-07,Delivery,High,2,2
TKT_000520,CUST_02277,2022-12-12,App Issue,Low,,3
TKT_000521,CUST_00580,2022-06-01,Payment,Low,1,4
TKT_000522,CUST_03637,2023-12-29,Delivery,Low,2,5
TKT_000523,CUST_04747,2024-04-20,Product Quality,Medium,3,
TKT_000524,CUST_02310,2022-12-01,Delivery,Medium,10,5
TKT_000525,CUST_04142,2023-07-26,Product Quality,Medium,2,5
TKT_000526,CUST_03701,2022-02-19,Delivery,Medium,2,4
TKT_000527,CUST_01778,2022-02-20,Delivery,Low,,4
TKT_000528,CUST_04844,2023-08-13,Payment,Medium,1,4
TKT_000529,CUST_02091,2023-09-16,Account,Medium,2,3
TKT_000530,CUST_00681,2024-03-30,Account,Low,3,3
TKT_000531,CUST_02842,2023-12-01,Product Quality,Low,5,4
TKT_000532,CUST_01722,2024-06-07,Other,Medium,7,4
TKT_000533,CUST_01946,2024-06-01,Return,High,3,4
TKT_000534,CUST_03330,2023-04-14,Delivery,Medium,2,4
TKT_000535,CUST_03347,2024-02-14,Delivery,Low,7,4
TKT_000536,CUST_04633,2023-06-28,Payment,Medium,3,5
TKT_000537,CUST_00515,2024-03-22,Return,Low,7,3
TKT_000538,CUST_03556,2022-07-07,Other,Medium,5,1
TKT_000539,CUST_01997,2024-04-14,Account,Low,5,4
TKT_000540,CUST_02084,2022-07-30,Other,High,7,2
TKT_000541,CUST_01079,2023-12-24,Delivery,High,7,3
TKT_000542,CUST_01044,2022-01-24,App Issue,High,2,4
TKT_000543,CUST_01905,2022-05-03,Account,Medium,2,5
TKT_000544,CUST_00178,2022-04-30,App Issue,High,1,
TKT_000545,CUST_04713,2022-11-15,Payment,Medium,3,4
TKT_000546,CUST_04672,2023-10-10,Payment,High,3,3
TKT_000547,CUST_03433,2023-06-07,Delivery,Low,3,2
TKT_000548,CUST_01393,2023-04-23,Delivery,Low,3,4
TKT_000549,CUST_01231,2022-03-05,Product Quality,Low,5,5
TKT_000550,CUST_01362,2023-10-27,Account,Medium,10,3
TKT_000551,CUST_03474,2023-08-09,Return,Low,1,2
TKT_000552,CUST_01736,2024-04-06,Other,Medium,3,5
TKT_000553,CUST_02500,2023-03-05,Return,Medium,1,3
TKT_000554,CUST_00004,2023-03-11,Payment,Medium,1,1
TKT_000555,CUST_00440,2023-01-07,Account,Medium,3,2
TKT_000556,CUST_02011,2023-05-20,Delivery,Medium,5,4
TKT_000557,CUST_02687,2024-01-01,Return,Low,1,1
TKT_000558,CUST_02114,2023-10-21,Payment,Medium,2,4
TKT_000559,CUST_02582,2022-02-01,Other,High,5,4
TKT_000560,CUST_03120,2022-04-15,Return,Medium,2,4
TKT_000561,CUST_04667,2024-01-30,Product Quality,Medium,5,4
TKT_000562,CUST_04628,2024-05-07,Return,Low,3,2
TKT_000563,CUST_03849,2022-07-19,Payment,Low,1,3
TKT_000564,CUST_03537,2023-04-25,Other,Medium,3,4
TKT_000565,CUST_04121,2022-03-25,Delivery,Medium,1,5
TKT_000566,CUST_03336,2022-07-16,App Issue,Low,2,3
TKT_000567,CUST_03131,2022-12-09,Payment,High,1,5
TKT_000568,CUST_01023,2024-04-24,Return,High,5,4
TKT_000569,CUST_02074,2022-12-21,Return,Medium,2,5
TKT_000570,CUST_01960,2023-07-06,Return,Medium,5,2
TKT_000571,CUST_02215,2024-05-21,Account,Medium,3,5
TKT_000572,CUST_01971,2022-05-11,Delivery,Medium,2,3
TKT_000573,CUST_00085,2023-12-10,Account,High,5,5
TKT_000574,CUST_01794,2023-10-24,Delivery,Medium,2,5
TKT_000575,CUST_04756,2022-01-30,Product Quality,Medium,1,4
TKT_000576,CUST_04047,2022-06-24,Account,High,2,4
TKT_000577,CUST_03776,2022-11-21,Account,Medium,2,4
TKT_000578,CUST_00930,2023-04-01,Account,High,3,4
TKT_000579,CUST_01381,2023-07-21,App Issue,Medium,1,5
TKT_000580,CUST_00915,2023-06-23,App Issue,Low,1,3
TKT_000581,CUST_02356,2023-07-26,Product Quality,Low,2,5
TKT_000582,CUST_01813,2023-12-09,Other,High,3,5
TKT_000583,CUST_04969,2023-05-26,Delivery,Low,3,5
TKT_000584,CUST_00508,2023-03-18,Account,High,5,5
TKT_000585,CUST_00141,2022-01-10,Return,Medium,5,4
TKT_000586,CUST_04923,2022-11-22,Delivery,Low,3,4
TKT_000587,CUST_02913,2022-10-09,Payment,Medium,5,4
TKT_000588,CUST_01102,2023-01-05,Payment,High,2,
TKT_000589,CUST_01683,2023-03-30,Product Quality,High,3,
TKT_000590,CUST_01311,2022-06-21,Return,Low,3,4
TKT_000591,CUST_01419,2023-10-27,Delivery,Medium,1,5
TKT_000592,CUST_03226,2024-01-21,Payment,Low,7,4
TKT_000593,CUST_04371,2024-01-19,Payment,Medium,10,5
TKT_000594,CUST_02953,2024-05-14,App Issue,High,2,4
TKT_000595,CUST_01729,2023-11-10,Return,Medium,3,4
TKT_000596,CUST_02109,2022-07-06,Account,High,1,1
TKT_000597,CUST_03466,2024-01-30,Product Quality,Medium,1,4
TKT_000598,CUST_01430,2023-05-22,Return,Medium,7,4
TKT_000599,CUST_04940,2023-08-30,Product Quality,Medium,5,4
TKT_000600,CUST_03443,2022-09-14,Account,Low,3,4
TKT_000601,CUST_03009,2024-05-30,App Issue,Medium,1,5
TKT_000602,CUST_03672,2024-04-01,Other,Low,7,4
TKT_000603,CUST_02140,2023-10-05,Other,High,5,5
TKT_000604,CUST_00413,2023-11-15,Payment,Low,7,4
TKT_000605,CUST_00146,2024-01-07,Other,Low,1,5
TKT_000606,CUST_02969,2022-05-28,Other,Medium,7,4
TKT_000607,CUST_02109,2023-04-16,Account,Low,1,5
TKT_000608,CUST_04351,2023-07-28,Delivery,Low,7,4
TKT_000609,CUST_03817,2023-11-11,Product Quality,Medium,3,4
TKT_000610,CUST_03700,2022-04-06,App Issue,Low,7,4
TKT_000611,CUST_02269,2023-07-17,Return,Low,5,4
TKT_000612,CUST_03252,2024-02-13,Payment,Medium,5,4
TKT_000613,CUST_03969,2023-01-01,Other,Low,2,4
TKT_000614,CUST_01975,2024-05-28,Account,High,5,5
TKT_000615,CUST_03769,2024-04-10,Account,Medium,5,4
TKT_000616,CUST_03944,2023-06-03,Product Quality,High,,4
TKT_000617,CUST_04277,2023-04-18,Return,Medium,5,2
TKT_000618,CUST_02171,2023-05-04,Account,Medium,1,3
TKT_000619,CUST_00338,2023-01-03,Payment,Medium,3,5
TKT_000620,CUST_02421,2022-06-30,Account,Low,2,5
TKT_000621,CUST_04009,2023-08-30,App Issue,Low,,5
TKT_000622,CUST_02555,2024-03-09,Delivery,Medium,1,4
TKT_000623,CUST_01082,2023-08-27,Product Quality,Medium,2,3
TKT_000624,CUST_03061,2022-07-18,Other,Low,2,2
TKT_000625,CUST_03564,2023-01-10,Product Quality,Medium,7,4
TKT_000626,CUST_02776,2024-06-05,Delivery,Medium,5,5
TKT_000627,CUST_04536,2022-09-27,Payment,Medium,10,5
TKT_000628,CUST_04748,2022-03-23,Account,Medium,2,4
TKT_000629,CUST_04975,2023-10-02,Product Quality,Medium,1,4
TKT_000630,CUST_02170,2024-02-24,Payment,High,2,5
TKT_000631,CUST_04855,2023-03-01,Account,High,1,3
TKT_000632,CUST_01800,2022-08-23,Delivery,High,2,3
TKT_000633,CUST_02983,2022-01-16,Other,Low,1,4
TKT_000634,CUST_02782,2022-09-27,Delivery,Medium,10,5
TKT_000635,CUST_01234,2023-11-25,Other,Medium,5,5
TKT_000636,CUST_03696,2023-10-16,Delivery,Low,1,3
TKT_000637,CUST_02441,2023-04-27,Product Quality,Medium,1,3
TKT_000638,CUST_02590,2023-06-11,Delivery,Medium,7,3
TKT_000639,CUST_03381,2022-12-16,App Issue,Medium,2,4
TKT_000640,CUST_00555,2023-02-25,Other,High,3,4
TKT_000641,CUST_04858,2022-03-24,Other,High,5,2
TKT_000642,CUST_01743,2022-08-02,Account,Medium,2,4
TKT_000643,CUST_01400,2023-04-06,Payment,High,1,5
TKT_000644,CUST_00191,2022-12-16,Account,High,2,3
TKT_000645,CUST_03226,2022-10-21,Payment,Medium,1,1
TKT_000646,CUST_03364,2024-02-13,Account,Medium,3,5
TKT_000647,CUST_02806,2023-03-03,Account,Low,3,3
TKT_000648,CUST_04254,2023-08-31,Payment,Low,1,4
TKT_000649,CUST_00004,2024-03-06,Product Quality,High,1,4
TKT_000650,CUST_01204,2023-07-21,Return,Low,2,5
TKT_000651,CUST_02888,2022-12-11,Delivery,Low,3,
TKT_000652,CUST_03984,2022-07-08,Return,Medium,7,4
TKT_000653,CUST_02426,2022-01-01,Product Quality,Medium,1,4
TKT_000654,CUST_02047,2022-09-15,Return,Low,2,4
TKT_000655,CUST_00662,2022-10-04,Return,Low,5,4
TKT_000656,CUST_01265,2024-06-10,Delivery,Low,5,4
TKT_000657,CUST_01973,2023-10-24,Payment,Medium,5,3
TKT_000658,CUST_02604,2023-08-09,Account,Medium,3,3
TKT_000659,CUST_02980,2023-07-01,Delivery,Medium,2,5
TKT_000660,CUST_00061,2023-03-24,Other,Low,10,5
TKT_000661,CUST_01463,2023-01-02,Account,Medium,,4
TKT_000662,CUST_00426,2022-03-27,Return,High,2,5
TKT_000663,CUST_01962,2023-08-14,Other,Medium,3,4
TKT_000664,CUST_04833,2023-01-29,Other,High,10,4
TKT_000665,CUST_01376,2023-03-29,Account,Low,3,5
TKT_000666,CUST_03935,2024-06-13,Return,Medium,,4
TKT_000667,CUST_00462,2024-02-14,Other,Medium,3,2
TKT_000668,CUST_02704,2022-07-16,Product Quality,High,2,5
TKT_000669,CUST_04460,2023-06-22,Delivery,Low,1,5
TKT_000670,CUST_02357,2023-01-12,Other,Low,2,4
TKT_000671,CUST_03185,2023-08-17,Delivery,High,1,3
TKT_000672,CUST_01910,2024-05-25,Delivery,Low,5,4
TKT_000673,CUST_04111,2024-04-25,Product Quality,Medium,2,5
TKT_000674,CUST_03198,2022-02-05,Account,Medium,5,3
TKT_000675,CUST_01631,2023-09-29,Return,Low,,5
TKT_000676,CUST_00720,2024-01-25,Return,High,1,5
TKT_000677,CUST_01342,2024-01-20,Account,Medium,2,3
TKT_000678,CUST_01373,2023-04-02,Other,Medium,5,1
TKT_000679,CUST_03110,2023-08-28,Return,Low,5,5
TKT_000680,CUST_00892,2022-06-19,Delivery,Medium,5,3
TKT_000681,CUST_04595,2022-10-07,Account,Medium,2,5
TKT_000682,CUST_04162,2022-11-25,Product Quality,Medium,10,4
TKT_000683,CUST_03295,2023-09-12,App Issue,Medium,1,5
TKT_000684,CUST_04640,2022-07-22,Other,Medium,3,4
TKT_000685,CUST_00085,2022-10-30,Account,Low,5,4
TKT_000686,CUST_03064,2022-11-29,Payment,Medium,1,3
TKT_000687,CUST_01045,2023-09-23,App Issue,Medium,3,5
TKT_000688,CUST_03978,2023-03-13,Delivery,Medium,1,3
TKT_000689,CUST_00096,2023-04-16,Product Quality,Medium,7,3
TKT_000690,CUST_00056,2022-08-18,Return,Medium,2,4
TKT_000691,CUST_01351,2023-05-08,Delivery,Low,2,1
TKT_000692,CUST_00808,2022-12-19,Return,High,5,2
TKT_000693,CUST_03216,2022-01-10,Other,High,3,1
TKT_000694,CUST_01466,2023-01-29,Product Quality,Medium,3,5
TKT_000695,CUST_04453,2022-12-14,Other,Low,1,3
TKT_000696,CUST_03620,2022-07-18,App Issue,Medium,2,4
TKT_000697,CUST_00351,2022-09-18,Account,Medium,10,3
TKT_000698,CUST_04797,2022-11-22,Other,High,2,4
TKT_000699,CUST_00246,2024-01-22,Account,Medium,1,2
TKT_000700,CUST_03322,2024-04-01,Delivery,Medium,1,4
TKT_000701,CUST_01387,2024-03-27,Product Quality,Low,1,4
TKT_000702,CUST_02634,2023-08-21,Payment,Medium,3,4
TKT_000703,CUST_03857,2022-01-18,Other,Low,2,5
TKT_000704,CUST_04174,2024-06-10,App Issue,Low,1,4
TKT_000705,CUST_00661,2024-02-01,Other,Medium,2,3
TKT_000706,CUST_00789,2024-05-04,Delivery,Medium,2,4
TKT_000707,CUST_00908,2024-05-28,Other,Medium,1,5
TKT_000708,CUST_00422,2022-04-29,Account,Low,2,5
TKT_000709,CUST_04693,2023-04-10,Delivery,High,1,2
TKT_000710,CUST_02425,2022-02-14,App Issue,Low,5,4
TKT_000711,CUST_04290,2022-11-10,Delivery,Medium,2,
TKT_000712,CUST_03910,2023-11-27,App Issue,Low,3,5
TKT_000713,CUST_01641,2022-12-09,Account,Low,3,4
TKT_000714,CUST_03952,2023-08-01,App Issue,Medium,2,4
TKT_000715,CUST_02323,2022-06-21,Payment,Medium,3,4
TKT_000716,CUST_01495,2023-01-29,Account,Low,7,4
TKT_000717,CUST_01935,2024-06-08,App Issue,Medium,1,3
TKT_000718,CUST_01732,2022-07-30,Other,Low,3,4
TKT_000719,CUST_01520,2022-11-24,Other,High,5,5
TKT_000720,CUST_04277,2024-05-15,Other,Medium,3,4
TKT_000721,CUST_00323,2022-12-03,Product Quality,Medium,3,3
TKT_000722,CUST_04811,2023-09-16,Delivery,Low,2,5
TKT_000723,CUST_00415,2022-02-04,Account,Medium,1,4
TKT_000724,CUST_00844,2023-09-21,Account,Medium,10,3
TKT_000725,CUST_00375,2022-04-10,Return,Medium,10,5
TKT_000726,CUST_02078,2023-05-01,Delivery,Low,3,5
TKT_000727,CUST_04434,2024-06-17,Return,Medium,7,5
TKT_000728,CUST_01196,2023-12-07,Return,Medium,3,2
TKT_000729,CUST_03960,2022-06-15,Delivery,Medium,3,4
TKT_000730,CUST_02861,2022-05-28,Return,Medium,7,4
TKT_000731,CUST_03728,2022-07-21,Payment,Low,,4
TKT_000732,CUST_00111,2022-07-22,Product Quality,Low,5,3
TKT_000733,CUST_03670,2023-08-28,Return,Medium,3,1
TKT_000734,CUST_01873,2022-08-03,Payment,Medium,7,4
TKT_000735,CUST_02692,2022-05-18,Return,High,1,5
TKT_000736,CUST_01763,2023-09-14,Other,Medium,2,5
TKT_000737,CUST_02950,2023-08-16,Delivery,Medium,,4
TKT_000738,CUST_03291,2022-11-05,Product Quality,High,,3
TKT_000739,CUST_02603,2022-08-20,Return,Medium,2,4
TKT_000740,CUST_03163,2024-05-23,Product Quality,Low,3,4
TKT_000741,CUST_02786,2022-05-14,Product Quality,Low,3,5
TKT_000742,CUST_03880,2024-03-27,Payment,Medium,3,3
TKT_000743,CUST_03220,2023-01-31,Product Quality,Medium,1,
TKT_000744,CUST_03483,2022-07-23,App Issue,High,,5
TKT_000745,CUST_03268,2022-03-09,App Issue,High,1,5
TKT_000746,CUST_03179,2022-05-18,App Issue,Low,10,5
TKT_000747,CUST_03390,2023-01-09,Delivery,Medium,5,5
TKT_000748,CUST_01189,2024-04-09,App Issue,High,1,4
TKT_000749,CUST_01484,2023-02-04,Return,High,2,4
TKT_000750,CUST_01915,2022-02-06,Product Quality,Medium,1,3
TKT_000751,CUST_02235,2022-01-17,Payment,Medium,2,5
TKT_000752,CUST_00472,2023-03-31,Return,Medium,1,5
TKT_000753,CUST_03233,2022-04-18,Delivery,Medium,2,3
TKT_000754,CUST_03531,2023-02-28,Account,Low,2,3
TKT_000755,CUST_00339,2023-04-29,Delivery,Medium,1,1
TKT_000756,CUST_02892,2023-09-06,Payment,Low,2,4
TKT_000757,CUST_01082,2024-06-05,Return,High,7,4
TKT_000758,CUST_03766,2022-10-29,App Issue,Medium,5,5
TKT_000759,CUST_04215,2022-11-12,Product Quality,High,2,5
TKT_000760,CUST_02055,2023-08-05,Payment,Medium,7,4
TKT_000761,CUST_04114,2022-10-17,Return,Medium,1,4
TKT_000762,CUST_00911,2023-04-18,Product Quality,Medium,1,5
TKT_000763,CUST_02130,2023-04-21,Other,High,1,3
TKT_000764,CUST_02703,2022-08-24,Other,Low,3,5
TKT_000765,CUST_04833,2024-06-12,Other,Medium,,5
TKT_000766,CUST_03648,2022-08-21,Payment,Medium,3,3
TKT_000767,CUST_02625,2022-07-22,Product Quality,Medium,3,5
TKT_000768,CUST_04741,2022-07-11,App Issue,Low,3,4
TKT_000769,CUST_03001,2024-02-12,Account,High,3,4
TKT_000770,CUST_00812,2023-05-27,Return,Medium,7,4
TKT_000771,CUST_04538,2022-05-03,App Issue,Medium,7,5
TKT_000772,CUST_01289,2022-09-20,Other,Low,1,4
TKT_000773,CUST_02672,2023-12-12,Product Quality,High,3,
TKT_000774,CUST_04683,2022-11-01,Delivery,Medium,7,4
TKT_000775,CUST_02144,2022-08-20,Payment,Medium,3,3
TKT_000776,CUST_03063,2022-12-07,Return,Low,3,5
TKT_000777,CUST_04924,2024-01-25,Product Quality,Medium,5,4
TKT_000778,CUST_00374,2022-06-02,Account,Low,3,4
TKT_000779,CUST_00308,2023-05-31,Payment,Medium,3,3
TKT_000780,CUST_04680,2022-10-31,Account,Low,,5
TKT_000781,CUST_01285,2022-09-14,Product Quality,Low,7,4
TKT_000782,CUST_04795,2024-04-19,Other,High,2,5
TKT_000783,CUST_04915,2022-04-21,Other,High,10,4
TKT_000784,CUST_00436,2022-02-25,Account,Low,10,4
TKT_000785,CUST_02023,2022-03-28,Account,Medium,5,4
TKT_000786,CUST_00384,2022-10-10,Delivery,Medium,1,5
TKT_000787,CUST_01567,2024-03-28,App Issue,Medium,5,4
TKT_000788,CUST_01040,2022-05-15,Delivery,Medium,10,4
TKT_000789,CUST_04458,2024-01-25,Other,High,2,4
TKT_000790,CUST_03706,2023-07-14,Account,Medium,3,4
TKT_000791,CUST_02108,2022-09-25,Return,Low,2,4
TKT_000792,CUST_00467,2022-11-02,Other,Low,2,3
TKT_000793,CUST_00428,2024-01-12,Account,Medium,1,4
TKT_000794,CUST_02737,2023-07-12,Product Quality,Low,3,4
TKT_000795,CUST_01392,2023-04-20,Delivery,Medium,2,2
TKT_000796,CUST_03876,2023-04-29,Return,Medium,1,5
TKT_000797,CUST_01224,2023-01-28,Return,Medium,10,5
TKT_000798,CUST_02316,2023-11-12,Return,Medium,7,5
TKT_000799,CUST_02027,2022-12-07,Product Quality,Medium,5,4
TKT_000800,CUST_01060,2022-09-21,Payment,Medium,2,5
TKT_000801,CUST_01567,2023-01-18,Account,Medium,2,4
TKT_000802,CUST_02331,2023-09-25,Account,Medium,5,3
TKT_000803,CUST_04487,2024-05-27,Payment,Low,5,3
TKT_000804,CUST_03097,2023-05-05,Payment,Low,5,2
TKT_000805,CUST_01810,2022-11-11,Other,High,,4
TKT_000806,CUST_02323,2023-03-08,Delivery,Medium,3,4
TKT_000807,CUST_04041,2022-09-05,Payment,Low,1,3
TKT_000808,CUST_01376,2022-12-21,Product Quality,Low,7,3
TKT_000809,CUST_00427,2022-04-03,Account,Medium,7,3
TKT_000810,CUST_02149,2023-05-01,Product Quality,Medium,1,4
TKT_000811,CUST_03703,2023-02-04,Delivery,High,5,4
TKT_000812,CUST_01474,2022-10-13,Other,Medium,3,2
TKT_000813,CUST_00144,2023-08-04,Return,Medium,5,5
TKT_000814,CUST_02973,2024-02-10,Product Quality,Medium,5,1
TKT_000815,CUST_01262,2023-09-16,Account,Medium,1,4
TKT_000816,CUST_01863,2024-04-18,Payment,Low,7,4
TKT_000817,CUST_02775,2022-05-17,Other,Low,10,3
TKT_000818,CUST_02192,2023-06-21,Return,Medium,3,4
TKT_000819,CUST_01439,2022-01-29,Delivery,High,5,4
TKT_000820,CUST_01443,2022-01-24,Return,Medium,5,3
TKT_000821,CUST_01793,2022-03-21,Return,High,3,4
TKT_000822,CUST_01947,2023-09-25,App Issue,Medium,5,3
TKT_000823,CUST_03984,2022-08-02,Account,Medium,3,4
TKT_000824,CUST_01285,2023-01-17,Payment,Medium,5,4
TKT_000825,CUST_03270,2022-10-08,Payment,Medium,5,2
TKT_000826,CUST_03418,2022-11-07,Payment,Low,1,2
TKT_000827,CUST_01088,2022-03-25,Delivery,High,1,2
TKT_000828,CUST_00775,2022-11-09,App Issue,Medium,5,2
TKT_000829,CUST_02900,2022-04-17,Product Quality,High,3,2
TKT_000830,CUST_04533,2022-03-21,Product Quality,Medium,2,5
TKT_000831,CUST_03118,2022-09-14,Delivery,Medium,2,4
TKT_000832,CUST_02896,2023-01-18,Delivery,Medium,1,3
TKT_000833,CUST_01491,2022-02-28,Account,High,2,5
TKT_000834,CUST_02045,2022-05-09,App Issue,Medium,2,4
TKT_000835,CUST_00325,2023-06-09,Other,Low,1,
TKT_000836,CUST_02161,2023-08-30,Delivery,High,1,5
TKT_000837,CUST_01147,2022-10-28,Delivery,Medium,2,
TKT_000838,CUST_02438,2023-12-28,Other,Medium,2,1
TKT_000839,CUST_02712,2022-06-01,App Issue,Medium,2,5
TKT_000840,CUST_04746,2024-01-20,Other,Medium,5,
TKT_000841,CUST_04234,2023-07-17,Delivery,Low,2,5
TKT_000842,CUST_04076,2024-05-18,Product Quality,Medium,7,5
TKT_000843,CUST_02975,2022-06-25,Return,High,10,5
TKT_000844,CUST_02939,2023-06-09,Product Quality,Low,1,5
TKT_000845,CUST_04353,2023-01-14,Payment,Medium,2,5
TKT_000846,CUST_00359,2022-03-30,Payment,Medium,7,5
TKT_000847,CUST_04655,2022-01-18,App Issue,Medium,7,4
TKT_000848,CUST_04043,2022-11-11,Account,Medium,2,5
TKT_000849,CUST_00466,2022-03-15,Delivery,Low,7,5
TKT_000850,CUST_04624,2022-02-10,Product Quality,Medium,3,3
TKT_000851,CUST_03276,2023-12-26,Account,Medium,3,4
TKT_000852,CUST_04195,2024-03-23,Product Quality,Medium,1,5
TKT_000853,CUST_04803,2023-08-18,Payment,High,7,5
